"","Width","Length","Southwest","fit"
"3965",9.5,28.5,0,0.00467295415252403
"3966",9.8,28.5,0,0.00504157232758579
"3967",10.1,28.5,0,0.00544147150707871
"3968",10.4,28.5,0,0.0058754503362572
"3969",10.7,28.5,0,0.00634656260585646
"3970",11,28.5,0,0.00685813962101675
"3971",11.3,28.5,0,0.00741381445949026
"3972",11.6,28.5,0,0.00801754794473422
"3973",11.9,28.5,0,0.00867365651941134
"3974",12.2,28.5,0,0.0093868420591544
"3975",12.5,28.5,0,0.0101622237938568
"3976",12.8,28.5,0,0.0110053718233489
"3977",13.1,28.5,0,0.0119223427561166
"3978",13.4,28.5,0,0.0129197173971933
"3979",13.7,28.5,0,0.0140046402909787
"3980",14,28.5,0,0.015184860972018
"3981",14.3,28.5,0,0.0164687764529448
"3982",14.6,28.5,0,0.0178654744538547
"3983",14.9,28.5,0,0.0193847781882098
"3984",15.2,28.5,0,0.0210372900049603
"3985",15.5,28.5,0,0.0228344349452343
"3986",15.8,28.5,0,0.0247885031833083
"3987",16.1,28.5,0,0.0269126871359007
"3988",16.4,28.5,0,0.0292211146696828
"3989",16.7,28.5,0,0.0317288787672053
"3990",17,28.5,0,0.0344520597459242
"3991",17.3,28.5,0,0.0374077373020917
"3992",17.6,28.5,0,0.0406139892866605
"3993",17.9,28.5,0,0.0440898709244183
"3994",18.2,28.5,0,0.0478553818778489
"3995",18.5,28.5,0,0.0519314067110789
"3996",18.8,28.5,0,0.056339627830185
"3997",19.1,28.5,0,0.061102404496798
"3998",19.4,28.5,0,0.0662426226533339
"3999",19.7,28.5,0,0.0717834999354713
"4000",20,28.5,0,0.0777483485684016
"4001",20.3,28.5,0,0.0841602856615164
"4002",20.6,28.5,0,0.0910419012773195
"4003",20.9,28.5,0,0.098414899263076
"4004",21.2,28.5,0,0.106299669755471
"4005",21.5,28.5,0,0.114714839893715
"4006",21.8,28.5,0,0.123676786831913
"4007",22.1,28.5,0,0.133199140530001
"4008",22.4,28.5,0,0.143292309285824
"4009",22.7,28.5,0,0.153963043181818
"4010",23,28.5,0,0.165214037303417
"4011",23.3,28.5,0,0.177043564472622
"4012",23.6,28.5,0,0.189445198336555
"4013",23.9,28.5,0,0.202407636041875
"4014",24.2,28.5,0,0.215914630082372
"4015",24.5,28.5,0,0.229945002057419
"4016",24.8,28.5,0,0.24447277930164
"4017",25.1,28.5,0,0.259467419174453
"4018",25.4,28.5,0,0.274894165164975
"4019",25.7,28.5,0,0.290714474678247
"4020",26,28.5,0,0.306886508349616
"4021",26.3,28.5,0,0.323365700312689
"4022",26.6,28.5,0,0.340105383926726
"4023",26.9,28.5,0,0.357057417188695
"4024",27.2,28.5,0,0.374172803712985
"4025",27.5,28.5,0,0.391402312074327
"4026",27.8,28.5,0,0.408697072349861
"4027",28.1,28.5,0,0.426009133407544
"4028",28.4,28.5,0,0.443291956278334
"4029",28.7,28.5,0,0.460500854492551
"4030",29,28.5,0,0.477593367954463
"4031",29.3,28.5,0,0.494529577196191
"4032",29.6,28.5,0,0.51127233802575
"4033",29.9,28.5,0,0.527787453652677
"4034",30.2,28.5,0,0.544043789994533
"4035",30.5,28.5,0,0.560013345867028
"4036",30.8,28.5,0,0.575671287421782
"4037",31.1,28.5,0,0.590995929026382
"4038",31.4,28.5,0,0.605968663376198
"4039",31.7,28.5,0,0.620573858497734
"4040",32,28.5,0,0.634798728027357
"4041",32.3,28.5,0,0.648633167254577
"4042",32.6,28.5,0,0.662069543290669
"4043",32.9,28.5,0,0.675102512635051
"4044",33.2,28.5,0,0.687728873100011
"4045",33.5,28.5,0,0.699947413182569
"4046",33.8,28.5,0,0.711758722034001
"4047",34.1,28.5,0,0.723164941453304
"4048",34.4,28.5,0,0.734169620104641
"4049",34.7,28.5,0,0.744777593215874
"4050",35,28.5,0,0.754994822931853
"4051",35.3,28.5,0,0.764828246870325
"4052",35.6,28.5,0,0.774285636317642
"4053",35.9,28.5,0,0.78337546443018
"4054",36.2,28.5,0,0.792106784586591
"4055",36.5,28.5,0,0.800489118853822
"4056",36.8,28.5,0,0.808532356382318
"4057",37.1,28.5,0,0.816246661429366
"4058",37.4,28.5,0,0.823642377554986
"4059",37.7,28.5,0,0.830729818087434
"4060",38,28.5,0,0.83751926468332
"4061",38.3,28.5,0,0.844021008881251
"4062",38.6,28.5,0,0.850245302857481
"4063",38.9,28.5,0,0.856202315072946
"4064",39.2,28.5,0,0.861902091948345
"4065",39.5,28.5,0,0.867354525057831
"4066",39.8,28.5,0,0.872569323350198
"4067",8,29,0,0.00336633190562771
"4068",8.3,29,0,0.00362383697515076
"4069",8.6,29,0,0.00390264014618293
"4070",8.9,29,0,0.00420461560444811
"4071",9.2,29,0,0.00453181048825062
"4072",9.5,29,0,0.00488646025658486
"4073",9.8,29,0,0.00527100506397644
"4074",10.1,29,0,0.00568810800365631
"4075",10.4,29,0,0.0061406748019148
"4076",10.7,29,0,0.00663187524982185
"4077",11,29,0,0.00716516623409907
"4078",11.3,29,0,0.00774431669571467
"4079",11.6,29,0,0.00837343432796648
"4080",11.9,29,0,0.00905699420077088
"4081",12.2,29,0,0.00979986934486446
"4082",12.5,29,0,0.0106073634614109
"4083",12.8,29,0,0.0114852452120222
"4084",13.1,29,0,0.0124397846293729
"4085",13.4,29,0,0.0134777915585098
"4086",13.7,29,0,0.0146066559120643
"4087",14,29,0,0.015834389570304
"4088",14.3,29,0,0.0171696694180852
"4089",14.6,29,0,0.0186218809834993
"4090",14.9,29,0,0.0202011635050343
"4091",15.2,29,0,0.0219184535936233
"4092",15.5,29,0,0.0237855285667141
"4093",15.8,29,0,0.0258150483550251
"4094",16.1,29,0,0.0280205915724556
"4095",16.4,29,0,0.030416687211056
"4096",16.7,29,0,0.0330188423054852
"4097",17,29,0,0.0358435614808155
"4098",17.3,29,0,0.0389083555279372
"4099",17.6,29,0,0.0422317357807113
"4100",17.9,29,0,0.0458331877688491
"4101",18.2,29,0,0.049733131828094
"4102",18.5,29,0,0.0539528557112377
"4103",18.8,29,0,0.0585144183027386
"4104",19.1,29,0,0.0634405178973396
"4105",19.4,29,0,0.0687543300751
"4106",19.7,29,0,0.0744792991853366
"4107",20,29,0,0.0806388864867869
"4108",20.3,29,0,0.0872562644380926
"4109",20.6,29,0,0.0943539682656438
"4110",20.9,29,0,0.101953520711495
"4111",21.2,29,0,0.110074988106624
"4112",21.5,29,0,0.118736516378777
"4113",21.8,29,0,0.127953831185869
"4114",22.1,29,0,0.137739731065587
"4115",22.4,29,0,0.14810360795202
"4116",22.7,29,0,0.159051010904564
"4117",23,29,0,0.170583255052314
"4118",23.3,29,0,0.182697065210153
"4119",23.6,29,0,0.195384316315272
"4120",23.9,29,0,0.208631879491354
"4121",24.2,29,0,0.222421582679596
"4122",24.5,29,0,0.236730256930937
"4123",24.8,29,0,0.251529909116084
"4124",25.1,29,0,0.266787983805512
"4125",25.4,29,0,0.282467758114696
"4126",25.7,29,0,0.298528806894493
"4127",26,29,0,0.3149275269384
"4128",26.3,29,0,0.33161773909789
"4129",26.6,29,0,0.348551341585299
"4130",26.9,29,0,0.365678957328601
"4131",27.2,29,0,0.382950571102384
"4132",27.5,29,0,0.400316159312875
"4133",27.8,29,0,0.417726291167656
"4134",28.1,29,0,0.43513268496712
"4135",28.4,29,0,0.452488695151531
"4136",28.7,29,0,0.469749741847671
"4137",29,29,0,0.486873670110182
"4138",29.3,29,0,0.503821046587131
"4139",29.6,29,0,0.520555374260182
"4140",29.9,29,0,0.537043243315393
"4141",30.2,29,0,0.553254424595815
"4142",30.5,29,0,0.56916191801915
"4143",30.8,29,0,0.584741965853731
"4144",31.1,29,0,0.599974013336983
"4145",31.4,29,0,0.614840619808606
"4146",31.7,29,0,0.629327338357371
"4147",32,29,0,0.643422570526457
"4148",32.3,29,0,0.65711738862383
"4149",32.6,29,0,0.670405314048554
"4150",32.9,29,0,0.683282125019797
"4151",33.2,29,0,0.695745700425072
"4152",33.5,29,0,0.707795862632356
"4153",33.8,29,0,0.719434182342635
"4154",34.1,29,0,0.730663726959714
"4155",34.4,29,0,0.741488912401963
"4156",34.7,29,0,0.7519153813195
"4157",35,29,0,0.761949842902012
"4158",35.3,29,0,0.771599921688731
"4159",35.6,29,0,0.780874016688983
"4160",35.9,29,0,0.789781171060728
"4161",36.2,29,0,0.798330952384419
"4162",36.5,29,0,0.806533343398284
"4163",36.8,29,0,0.814398642924648
"4164",37.1,29,0,0.82193737661114
"4165",37.4,29,0,0.829160204051527
"4166",37.7,29,0,0.836077713114093
"4167",38,29,0,0.842700421218988
"4168",38.3,29,0,0.849038819166303
"4169",38.6,29,0,0.855103324681318
"4170",38.9,29,0,0.860904240790993
"4171",39.2,29,0,0.86645172013841
"4172",39.5,29,0,0.871755734710614
"4173",39.8,29,0,0.876826050477599
"4174",8,29.5,0,0.00352381266607046
"4175",8.3,29.5,0,0.00379272198600278
"4176",8.6,29.5,0,0.00408382338419472
"4177",8.9,29.5,0,0.00439906528988184
"4178",9.2,29.5,0,0.0047405754688726
"4179",9.5,29.5,0,0.00511067689199801
"4180",9.8,29.5,0,0.00551190463023598
"4181",10.1,29.5,0,0.0059470246733288
"4182",10.4,29.5,0,0.00641905423178674
"4183",10.7,29.5,0,0.00693128381668515
"4184",11,29.5,0,0.00748730094777027
"4185",11.3,29.5,0,0.00809101582716016
"4186",11.6,29.5,0,0.008746688775555
"4187",11.9,29.5,0,0.00945895961853973
"4188",12.2,29.5,0,0.0102328790497992
"4189",12.5,29.5,0,0.0110739421343794
"4190",12.8,29.5,0,0.0119881233731093
"4191",13.1,29.5,0,0.0129819138798058
"4192",13.4,29.5,0,0.0140623605638821
"4193",13.7,29.5,0,0.0152371070772128
"4194",14,29.5,0,0.0165144363322333
"4195",14.3,29.5,0,0.0179033140436169
"4196",14.6,29.5,0,0.0194134327161345
"4197",14.9,29.5,0,0.0210552569167194
"4198",15.2,29.5,0,0.0228400668568994
"4199",15.5,29.5,0,0.0247800013813681
"4200",15.8,29.5,0,0.0268880991903116
"4201",16.1,29.5,0,0.0291783336834597
"4202",16.4,29.5,0,0.0316656429207719
"4203",16.7,29.5,0,0.0343659550274165
"4204",17,29.5,0,0.037296204768795
"4205",17.3,29.5,0,0.0404743383082838
"4206",17.6,29.5,0,0.0439193027857415
"4207",17.9,29.5,0,0.0476510139481905
"4208",18.2,29.5,0,0.0516903098101885
"4209",18.5,29.5,0,0.0560588748635444
"4210",18.8,29.5,0,0.0607791339774973
"4211",19.1,29.5,0,0.0658741093224745
"4212",19.4,29.5,0,0.0713672456715347
"4213",19.7,29.5,0,0.0772821877381466
"4214",20,29.5,0,0.08364251298678
"4215",20.3,29.5,0,0.0904714094201345
"4216",20.6,29.5,0,0.0977913102781851
"4217",20.9,29.5,0,0.105623502524502
"4218",21.2,29.5,0,0.113987666512696
"4219",21.5,29.5,0,0.122901397603346
"4220",21.8,29.5,0,0.132379694045371
"4221",22.1,29.5,0,0.142434441467835
"4222",22.4,29.5,0,0.153073929741
"4223",22.7,29.5,0,0.164302418704292
"4224",23,29.5,0,0.176119754862146
"4225",23.3,29.5,0,0.188521028147371
"4226",23.6,29.5,0,0.201496332145139
"4227",23.9,29.5,0,0.215030636048382
"4228",24.2,29.5,0,0.229103776513737
"4229",24.5,29.5,0,0.243690538743268
"4230",24.8,29.5,0,0.258760867239071
"4231",25.1,29.5,0,0.274280166842846
"4232",25.4,29.5,0,0.290209737418551
"4233",25.7,29.5,0,0.3065072770173
"4234",26,29.5,0,0.323127441004245
"4235",26.3,29.5,0,0.340022475506667
"4236",26.6,29.5,0,0.357142897265413
"4237",26.9,29.5,0,0.37443816145845
"4238",27.2,29.5,0,0.391857313140188
"4239",27.5,29.5,0,0.409349625341887
"4240",27.8,29.5,0,0.426865202557396
"4241",28.1,29.5,0,0.444355533643479
"4242",28.4,29.5,0,0.46177397016958
"4243",28.7,29.5,0,0.479076142907071
"4244",29,29.5,0,0.496220304352113
"4245",29.3,29.5,0,0.513167605953502
"4246",29.6,29.5,0,0.52988229137999
"4247",29.9,29.5,0,0.546331824869452
"4248",30.2,29.5,0,0.562486961860908
"4249",30.5,29.5,0,0.578321774958252
"4250",30.8,29.5,0,0.593813645624119
"4251",31.1,29.5,0,0.608943204362202
"4252",31.4,29.5,0,0.62369422291337
"4253",31.7,29.5,0,0.638053476763189
"4254",32,29.5,0,0.652010584632622
"4255",32.3,29.5,0,0.665557817531123
"4256",32.6,29.5,0,0.678689865813478
"4257",32.9,29.5,0,0.691403637674667
"4258",33.2,29.5,0,0.70369809553095
"4259",33.5,29.5,0,0.715574092892986
"4260",33.8,29.5,0,0.727034174741378
"4261",34.1,29.5,0,0.738082322930324
"4262",34.4,29.5,0,0.748723806168261
"4263",34.7,29.5,0,0.758965057285334
"4264",35,29.5,0,0.768813513016547
"4265",35.3,29.5,0,0.778277463545736
"4266",35.6,29.5,0,0.787365912987849
"4267",35.9,29.5,0,0.7960884509381
"4268",36.2,29.5,0,0.804455135018085
"4269",36.5,29.5,0,0.812476384189506
"4270",36.8,29.5,0,0.820162882481221
"4271",37.1,29.5,0,0.827525492680671
"4272",37.4,29.5,0,0.83457516658311
"4273",37.7,29.5,0,0.841322743405985
"4274",38,29.5,0,0.847778953883148
"4275",38.3,29.5,0,0.853954466431176
"4276",38.6,29.5,0,0.859859843570533
"4277",38.9,29.5,0,0.865505503097481
"4278",39.2,29.5,0,0.870901685085093
"4279",39.5,29.5,0,0.876058424175899
"4280",39.8,29.5,0,0.880985526654774
"4281",8,30,0,0.00368935864761265
"4282",8.3,30,0,0.0039702262965228
"4283",8.6,30,0,0.00427422108985837
"4284",8.9,30,0,0.00460336888706549
"4285",9.2,30,0,0.00495988151555264
"4286",9.5,30,0,0.00534617315458084
"4287",9.8,30,0,0.00576487776542391
"4288",10.1,30,0,0.00621886850137057
"4289",10.4,30,0,0.00671127863314788
"4290",10.7,30,0,0.00724552429254031
"4291",11,30,0,0.00782532887261396
"4292",11.3,30,0,0.00845474943063918
"4293",11.6,30,0,0.0091382048746894
"4294",11.9,30,0,0.00988050612198931
"4295",12.2,30,0,0.0106868882481443
"4296",12.5,30,0,0.0115630447873758
"4297",12.8,30,0,0.0125151635688046
"4298",13.1,30,0,0.0135499646517311
"4299",13.4,30,0,0.0146747402334913
"4300",13.7,30,0,0.0158973962624442
"4301",14,30,0,0.0172264955371359
"4302",14.3,30,0,0.018671301701518
"4303",14.6,30,0,0.020241823513776
"4304",14.9,30,0,0.0219488602374176
"4305",15.2,30,0,0.0238040450333645
"4306",15.5,30,0,0.0258198874673061
"4307",15.8,30,0,0.0280098138827471
"4308",16.1,30,0,0.0303882008159947
"4309",16.4,30,0,0.0329704029821695
"4310",16.7,30,0,0.0357727761422562
"4311",17,30,0,0.0388126903815296
"4312",17.3,30,0,0.0421085306765876
"4313",17.6,30,0,0.0456796812502536
"4314",17.9,30,0,0.0495464866983676
"4315",18.2,30,0,0.0537301981791551
"4316",18.5,30,0,0.058252888649596
"4317",18.8,30,0,0.0631373363418807
"4318",19.1,30,0,0.0684068696969722
"4319",19.4,30,0,0.0740851794612755
"4320",19.7,30,0,0.0801960812628977
"4321",20,30,0,0.0867632325347055
"4322",20.3,30,0,0.0938097933310609
"4323",20.6,30,0,0.101358043841546
"4324",20.9,30,0,0.109428976510635
"4325",21.2,30,0,0.118041819417619
"4326",21.5,30,0,0.12721354393587
"4327",21.8,30,0,0.136958341129536
"4328",22.1,30,0,0.147287098729048
"4329",22.4,30,0,0.158206915865509
"4330",22.7,30,0,0.169720672686
"4331",23,30,0,0.181826656990511
"4332",23.3,30,0,0.194518236554394
"4333",23.6,30,0,0.207783641697538
"4334",23.9,30,0,0.221605865711839
"4335",24.2,30,0,0.235962690416228
"4336",24.5,30,0,0.250826804265691
"4337",24.8,30,0,0.266166053043231
"4338",25.1,30,0,0.281943781506166
"4339",25.4,30,0,0.298119308833888
"4340",25.7,30,0,0.314648470130616
"4341",26,30,0,0.331484210264179
"4342",26.3,30,0,0.348577247880593
"4343",26.6,30,0,0.365876780521181
"4344",26.9,30,0,0.383331171194866
"4345",27.2,30,0,0.400888612057804
"4346",27.5,30,0,0.418497768507736
"4347",27.8,30,0,0.43610838251782
"4348",28.1,30,0,0.453671819638925
"4349",28.4,30,0,0.471141536213099
"4350",28.7,30,0,0.488473480514866
"4351",29,30,0,0.505626416488051
"4352",29.3,30,0,0.522562179738544
"4353",29.6,30,0,0.539245847843795
"4354",29.9,30,0,0.555645845013564
"4355",30.2,30,0,0.571733989047389
"4356",30.5,30,0,0.58748549428173
"4357",30.8,30,0,0.602878941400793
"4358",31.1,30,0,0.617896197124544
"4359",31.4,30,0,0.632522287619283
"4360",31.7,30,0,0.646745244184154
"4361",32,30,0,0.66055592797649
"4362",32.3,30,0,0.673947826362801
"4363",32.6,30,0,0.686916809347305
"4364",32.9,30,0,0.699460919492378
"4365",33.2,30,0,0.711580201487375
"4366",33.5,30,0,0.723276533739594
"4367",33.8,30,0,0.734553424940547
"4368",34.1,30,0,0.745415757180815
"4369",34.4,30,0,0.755869634686468
"4370",34.7,30,0,0.765922260674964
"4371",35,30,0,0.775581777636234
"4372",35.3,30,0,0.78485711808808
"4373",35.6,30,0,0.793757866851083
"4374",35.9,30,0,0.802294134853
"4375",36.2,30,0,0.810476444286675
"4376",36.5,30,0,0.818315624798546
"4377",36.8,30,0,0.825822720271943
"4378",37.1,30,0,0.833008905686141
"4379",37.4,30,0,0.839885400681866
"4380",37.7,30,0,0.846463272267843
"4381",38,30,0,0.85275344181605
"4382",38.3,30,0,0.858766733615573
"4383",38.6,30,0,0.864513834241167
"4384",38.9,30,0,0.870005256572257
"4385",39.2,30,0,0.875251309514087
"4386",39.5,30,0,0.880262072872888
"4387",39.8,30,0,0.885047376866693
"4388",8,30.5,0,0.00386340740058714
"4389",8.3,30.5,0,0.00415681576418442
"4390",8.6,30.5,0,0.00447432937846476
"4391",8.9,30.5,0,0.00481805485502871
"4392",9.2,30.5,0,0.00519029166058647
"4393",9.5,30.5,0,0.00559354903151074
"4394",9.8,30.5,0,0.0060305639537947
"4395",10.1,30.5,0,0.00650432118034235
"4396",10.4,30.5,0,0.00701807479541042
"4397",10.7,30.5,0,0.00757537163747968
"4398",11,30.5,0,0.00818007640596067
"4399",11.3,30.5,0,0.00883639880670845
"4400",11.6,30.5,0,0.0095489225002221
"4401",11.9,30.5,0,0.0103226360406715
"4402",12.2,30.5,0,0.0111629658163238
"4403",12.5,30.5,0,0.0120758111477674
"4404",12.8,30.5,0,0.0130675808905894
"4405",13.1,30.5,0,0.0141452321166158
"4406",13.4,30.5,0,0.0153163107265785
"4407",13.7,30.5,0,0.0165889936983979
"4408",14,30.5,0,0.0179721327240766
"4409",14.3,30.5,0,0.0194752985997158
"4410",14.6,30.5,0,0.0211088256981378
"4411",14.9,30.5,0,0.0228838573827674
"4412",15.2,30.5,0,0.0248123890865695
"4413",15.5,30.5,0,0.0269073101886497
"4414",15.8,30.5,0,0.0291824433574916
"4415",16.1,30.5,0,0.0316525763158577
"4416",16.4,30.5,0,0.0343334875919805
"4417",16.7,30.5,0,0.0372419665487224
"4418",17,30.5,0,0.0403958230183186
"4419",17.3,30.5,0,0.0438138832809366
"4420",17.6,30.5,0,0.047515968745325
"4421",17.9,30.5,0,0.0515228500639976
"4422",18.2,30.5,0,0.0558561853055592
"4423",18.5,30.5,0,0.0605384256228525
"4424",18.8,30.5,0,0.0655926876775344
"4425",19.1,30.5,0,0.0710425859353206
"4426",19.4,30.5,0,0.0769120309227665
"4427",19.7,30.5,0,0.0832249764341593
"4428",20,30.5,0,0.0900051200313452
"4429",20.3,30.5,0,0.0972755464628549
"4430",20.6,30.5,0,0.105058327736801
"4431",20.9,30.5,0,0.113374098852709
"4432",21.2,30.5,0,0.122241565122948
"4433",21.5,30.5,0,0.131676996438802
"4434",21.8,30.5,0,0.141693693102125
"4435",22.1,30.5,0,0.152301456594587
"4436",22.4,30.5,0,0.163506103891342
"4437",22.7,30.5,0,0.175309043027947
"4438",23,30.5,0,0.18770691203237
"4439",23.3,30.5,0,0.200691269360683
"4440",23.6,30.5,0,0.214248401477218
"4441",23.9,30.5,0,0.228359254398961
"4442",24.2,30.5,0,0.242999495436305
"4443",24.5,30.5,0,0.258139670525316
"4444",24.8,30.5,0,0.273745496651905
"4445",25.1,30.5,0,0.289778245402455
"4446",25.4,30.5,0,0.306195259907955
"4447",25.7,30.5,0,0.322950534816143
"4448",26,30.5,0,0.339995344378876
"4449",26.3,30.5,0,0.357278935999171
"4450",26.6,30.5,0,0.374749259065044
"4451",26.9,30.5,0,0.392353668300716
"4452",27.2,30.5,0,0.410039597396322
"4453",27.5,30.5,0,0.427755206588904
"4454",27.8,30.5,0,0.445449983234165
"4455",28.1,30.5,0,0.463075280308973
"4456",28.4,30.5,0,0.480584770002939
"4457",28.7,30.5,0,0.497934827219584
"4458",29,30.5,0,0.515084832497945
"4459",29.3,30.5,0,0.531997405044226
"4460",29.6,30.5,0,0.548638548695547
"4461",29.9,30.5,0,0.564977731839852
"4462",30.2,30.5,0,0.580987909969119
"4463",30.5,30.5,0,0.596645505174852
"4464",30.8,30.5,0,0.611930353900685
"4465",31.1,30.5,0,0.626825606198248
"4466",31.4,30.5,0,0.641317580615724
"4467",31.7,30.5,0,0.655395593482921
"4468",32,30.5,0,0.669051769410078
"4469",32.3,30.5,0,0.682280825569359
"4470",32.6,30.5,0,0.695079818201627
"4471",32.9,30.5,0,0.707447924675225
"4472",33.2,30.5,0,0.719386266939192
"4473",33.5,30.5,0,0.730897738521084
"4474",33.8,30.5,0,0.741986797975249
"4475",34.1,30.5,0,0.752659210402002
"4476",34.4,30.5,0,0.762921895534963
"4477",34.7,30.5,0,0.772782804726259
"4478",35,30.5,0,0.782250762246243
"4479",35.3,30.5,0,0.791335317721753
"4480",35.6,30.5,0,0.800046610625267
"4481",35.9,30.5,0,0.808395246707266
"4482",36.2,30.5,0,0.816392186091621
"4483",36.5,30.5,0,0.824048642619897
"4484",36.8,30.5,0,0.831375993930119
"4485",37.1,30.5,0,0.838385701683976
"4486",37.4,30.5,0,0.845089228619278
"4487",37.7,30.5,0,0.851497845736424
"4488",38,30.5,0,0.857622642262412
"4489",38.3,30.5,0,0.863474576626255
"4490",38.6,30.5,0,0.86906443883101
"4491",38.9,30.5,0,0.874402817356859
"4492",39.2,30.5,0,0.879500071622108
"4493",39.5,30.5,0,0.8843663094457
"4494",39.8,30.5,0,0.889011368988053
"4495",8,31,0,0.00404642081675419
"4496",8.3,31,0,0.00435298203607198
"4497",8.6,31,0,0.00468467169081848
"4498",8.9,31,0,0.00504368060654167
"4499",9.2,31,0,0.00543239961522504
"4500",9.5,31,0,0.00585343701579712
"4501",9.8,31,0,0.00630963711859424
"4502",10.1,31,0,0.00680410088572968
"4503",10.4,31,0,0.00734020814988938
"4504",10.7,31,0,0.00792164173145924
"4505",11,31,0,0.00855241326541955
"4506",11.3,31,0,0.00923689110191618
"4507",11.6,31,0,0.00997983002603164
"4508",11.9,31,0,0.010786402984497
"4509",12.2,31,0,0.0116622348204109
"4510",12.5,31,0,0.0126134381678501
"4511",12.8,31,0,0.0136466508121741
"4512",13.1,31,0,0.014769075101087
"4513",13.4,31,0,0.0159885192368084
"4514",13.7,31,0,0.0173134401229656
"4515",14,31,0,0.0187529874888998
"4516",14.3,31,0,0.020317048607466
"4517",14.6,31,0,0.022016292884548
"4518",14.9,31,0,0.0238622171882826
"4519",15.2,31,0,0.0258671884789812
"4520",15.5,31,0,0.0280444848906042
"4521",15.8,31,0,0.030408333846901
"4522",16.1,31,0,0.0329739419362683
"4523",16.4,31,0,0.0357575181471221
"4524",16.7,31,0,0.0387762907366294
"4525",17,31,0,0.0420485128504777
"4526",17.3,31,0,0.0455934534897167
"4527",17.6,31,0,0.0494313700403423
"4528",17.9,31,0,0.0535834548430885
"4529",18.2,31,0,0.0580717647783204
"4530",18.5,31,0,0.0629191167494931
"4531",18.8,31,0,0.0681489484109705
"4532",19.1,31,0,0.073785137167314
"4533",19.4,31,0,0.0798517839556944
"4534",19.7,31,0,0.0863729444891077
"4535",20,31,0,0.0933723128271525
"4536",20.3,31,0,0.100872847019769
"4537",20.6,31,0,0.108896351555514
"4538",20.9,31,0,0.117463036780063
"4539",21.2,31,0,0.126591010507514
"4540",21.5,31,0,0.136295759601639
"4541",21.8,31,0,0.146589606326256
"4542",22.1,31,0,0.157481174396743
"4543",22.4,31,0,0.168974904762972
"4544",22.7,31,0,0.181070639370993
"4545",23,31,0,0.193763274906502
"4546",23.3,31,0,0.207042474032917
"4547",23.6,31,0,0.22089250074333
"4548",23.9,31,0,0.2352921857122
"4549",24.2,31,0,0.250215026697752
"4550",24.5,31,0,0.265629387224983
"4551",24.8,31,0,0.281498832410271
"4552",25.1,31,0,0.29778255553542
"4553",25.4,31,0,0.314435936995331
"4554",25.7,31,0,0.331411162614761
"4555",26,31,0,0.348657885245565
"4556",26.3,31,0,0.366123946530398
"4557",26.6,31,0,0.383756127630848
"4558",26.9,31,0,0.401500867137643
"4559",27.2,31,0,0.419304942144362
"4560",27.5,31,0,0.437116116634362
"4561",27.8,31,0,0.454883736555211
"4562",28.1,31,0,0.4725592571453
"4563",28.4,31,0,0.490096680393671
"4564",28.7,31,0,0.507452918629726
"4565",29,31,0,0.524588074660306
"4566",29.3,31,0,0.541465650204955
"4567",29.6,31,0,0.558052666239807
"4568",29.9,31,0,0.574319717252385
"4569",30.2,31,0,0.590240968795865
"4570",30.5,31,0,0.605794113233313
"4571",30.8,31,0,0.620960295387857
"4572",31.1,31,0,0.63572399155188
"4573",31.4,31,0,0.650072846230005
"4574",31.7,31,0,0.663997485542971
"4575",32,31,0,0.677491314126278
"4576",32.3,31,0,0.690550288049243
"4577",32.6,31,0,0.703172652168248
"4578",32.9,31,0,0.715358715085403
"4579",33.2,31,0,0.727110667220245
"4580",33.5,31,0,0.738432403931026
"4581",33.8,31,0,0.749329316555302
"4582",34.1,31,0,0.759808033037663
"4583",34.4,31,0,0.769876265967116
"4584",34.7,31,0,0.779542690231145
"4585",35,31,0,0.788816785848926
"4586",35.3,31,0,0.797708692554282
"4587",35.6,31,0,0.806229076908063
"4588",35.9,31,0,0.814389011716295
"4589",36.2,31,0,0.822199867372119
"4590",36.5,31,0,0.829673214619223
"4591",36.8,31,0,0.836820738146927
"4592",37.1,31,0,0.843654160367487
"4593",37.4,31,0,0.850185162107494
"4594",37.7,31,0,0.856425194442386
"4595",38,31,0,0.862385491679727
"4596",38.3,31,0,0.868077124774427
"4597",38.6,31,0,0.87351096674454
"4598",38.9,31,0,0.878697662480574
"4599",39.2,31,0,0.883647603952267
"4600",39.5,31,0,0.888370910250565
"4601",39.8,31,0,0.892877411938976
"4602",8,31.5,0,0.00423888645279043
"4603",8.3,31.5,0,0.00455924393984013
"4604",8.6,31.5,0,0.00490580025452341
"4605",8.9,31.5,0,0.00528083404255761
"4606",9.2,31.5,0,0.00568683138004562
"4607",9.5,31.5,0,0.00612650379524991
"4608",9.8,31.5,0,0.0066028073921396
"4609",10.1,31.5,0,0.00711896412943035
"4610",10.4,31.5,0,0.00767848470870094
"4611",10.7,31.5,0,0.00828519340022883
"4612",11,31.5,0,0.00894325460297322
"4613",11.3,31.5,0,0.00965720151158155
"4614",11.6,31.5,0,0.0104319666162479
"4615",11.9,31.5,0,0.0112729142222387
"4616",12.2,31.5,0,0.0121858749796162
"4617",12.5,31.5,0,0.0131771825696716
"4618",12.8,31.5,0,0.0142537118103901
"4619",13.1,31.5,0,0.0154229187767109
"4620",13.4,31.5,0,0.0166928827414942
"4621",13.7,31.5,0,0.0180723495778775
"4622",14,31.5,0,0.0195707763130179
"4623",14.3,31.5,0,0.0211983760976264
